ts_code,symbol,name,industry
300357.SZ,300357,我武生物,生物制药
300358.SZ,300358,楚天科技,医疗保健
300359.SZ,300359,全通教育,文教休闲
300360.SZ,300360,炬华科技,电器仪表
300363.SZ,300363,博腾股份,化学制药
300364.SZ,300364,中文在线,出版业
300365.SZ,300365,恒华科技,软件服务
300366.SZ,300366,创意信息,软件服务
300368.SZ,300368,汇金股份,IT设备
300369.SZ,300369,绿盟科技,软件服务
300370.SZ,300370,安控科技,电器仪表
300371.SZ,300371,汇中股份,电器仪表
300373.SZ,300373,扬杰科技,半导体
300374.SZ,300374,中铁装配,其他建材
300375.SZ,300375,鹏翎股份,汽车配件
300376.SZ,300376,易事特,电气设备
300377.SZ,300377,赢时胜,软件服务
300378.SZ,300378,鼎捷软件,软件服务
300379.SZ,300379,东方通,软件服务
300380.SZ,300380,安硕信息,软件服务
300381.SZ,300381,溢多利,化学制药
300382.SZ,300382,斯莱克,专用机械
300383.SZ,300383,光环新网,软件服务
300384.SZ,300384,三联虹普,建筑工程
300385.SZ,300385,雪浪环境,环境保护
300386.SZ,300386,飞天诚信,软件服务
300387.SZ,300387,富邦股份,农药化肥
300388.SZ,300388,节能国祯,环境保护
300389.SZ,300389,艾比森,元器件
300390.SZ,300390,天华新能,电气设备
300391.SZ,300391,长药控股,中成药
300393.SZ,300393,中来股份,塑料
300394.SZ,300394,天孚通信,通信设备
300395.SZ,300395,菲利华,玻璃
300396.SZ,300396,迪瑞医疗,医疗保健
300397.SZ,300397,天和防务,通信设备
300398.SZ,300398,飞凯材料,化工原料
300399.SZ,300399,天利科技,互联网
300400.SZ,300400,劲拓股份,专用机械
300401.SZ,300401,花园生物,化学制药
300402.SZ,300402,宝色股份,专用机械
300403.SZ,300403,汉宇集团,家用电器
300404.SZ,300404,博济医药,医疗保健
300405.SZ,300405,科隆股份,化工原料
300406.SZ,300406,九强生物,医疗保健
300407.SZ,300407,凯发电气,电气设备
300408.SZ,300408,三环集团,元器件
300409.SZ,300409,道氏技术,电气设备
300410.SZ,300410,正业科技,电气设备
300411.SZ,300411,金盾股份,专用机械
300412.SZ,300412,迦南科技,医疗保健
300413.SZ,300413,芒果超媒,影视音像
300414.SZ,300414,中光防雷,通信设备
300415.SZ,300415,伊之密,专用机械
300416.SZ,300416,苏试试验,电器仪表
300417.SZ,300417,南华仪器,电器仪表
300418.SZ,300418,昆仑万维,互联网
300419.SZ,300419,浩丰科技,软件服务
300420.SZ,300420,五洋停车,机械基件
300421.SZ,300421,力星股份,机械基件
300422.SZ,300422,博世科,环境保护
300423.SZ,300423,昇辉科技,电气设备
300424.SZ,300424,航新科技,航空
300425.SZ,300425,中建环能,环境保护
300426.SZ,300426,唐德影视,影视音像
300427.SZ,300427,*ST红相,电气设备
300428.SZ,300428,立中集团,汽车配件
300429.SZ,300429,强力新材,化工原料
300430.SZ,300430,诚益通,电器仪表
300432.SZ,300432,富临精工,汽车配件
300433.SZ,300433,蓝思科技,元器件
300434.SZ,300434,金石亚药,化学制药
300435.SZ,300435,中泰股份,供气供热
300436.SZ,300436,广生堂,化学制药
300437.SZ,300437,清水源,化工原料
300438.SZ,300438,鹏辉能源,电气设备
300439.SZ,300439,美康生物,医疗保健
300440.SZ,300440,运达科技,软件服务
300441.SZ,300441,鲍斯股份,机床制造
300442.SZ,300442,润泽科技,软件服务
300443.SZ,300443,金雷股份,电气设备
300444.SZ,300444,双杰电气,电气设备
300445.SZ,300445,康斯特,电器仪表
300446.SZ,300446,航天智造,化工原料
300447.SZ,300447,全信股份,电气设备
300448.SZ,300448,浩云科技,软件服务
300449.SZ,300449,汉邦高科,IT设备
300450.SZ,300450,先导智能,专用机械
300451.SZ,300451,创业慧康,软件服务
300452.SZ,300452,山河药辅,化学制药
300453.SZ,300453,三鑫医疗,医疗保健
300454.SZ,300454,深信服,软件服务
300455.SZ,300455,航天智装,IT设备
300456.SZ,300456,赛微电子,半导体
300457.SZ,300457,赢合科技,专用机械
300458.SZ,300458,全志科技,半导体
300459.SZ,300459,汤姆猫,互联网
300460.SZ,300460,惠伦晶体,元器件
300461.SZ,300461,田中精机,专用机械
300462.SZ,300462,华铭智能,IT设备
300463.SZ,300463,迈克生物,医疗保健
300464.SZ,300464,星徽股份,机械基件
300465.SZ,300465,高伟达,软件服务
300466.SZ,300466,赛摩智能,电器仪表
300467.SZ,300467,迅游科技,互联网
300468.SZ,300468,四方精创,软件服务
300469.SZ,300469,信息发展,软件服务
300470.SZ,300470,中密控股,机械基件
300471.SZ,300471,厚普股份,专用机械
300472.SZ,300472,新元科技,专用机械
300473.SZ,300473,德尔股份,汽车配件
300474.SZ,300474,景嘉微,元器件
300475.SZ,300475,香农芯创,元器件
300476.SZ,300476,胜宏科技,元器件
300477.SZ,300477,合纵科技,电气设备
300478.SZ,300478,杭州高新,塑料
300479.SZ,300479,神思电子,软件服务
300480.SZ,300480,光力科技,专用机械
300481.SZ,300481,濮阳惠成,化工原料
300482.SZ,300482,万孚生物,医疗保健
300483.SZ,300483,首华燃气,石油开采
300484.SZ,300484,蓝海华腾,电气设备
300485.SZ,300485,赛升药业,生物制药
300486.SZ,300486,东杰智能,专用机械
300487.SZ,300487,蓝晓科技,化工原料
300488.SZ,300488,恒锋工具,机械基件
300489.SZ,300489,光智科技,元器件
300490.SZ,300490,华自科技,电气设备
300491.SZ,300491,通合科技,电气设备
300492.SZ,300492,华图山鼎,建筑工程
300493.SZ,300493,润欣科技,元器件
300494.SZ,300494,盛天网络,互联网
300495.SZ,300495,*ST美尚,环境保护
300496.SZ,300496,中科创达,软件服务
300497.SZ,300497,富祥药业,化学制药
300498.SZ,300498,温氏股份,农业综合
300499.SZ,300499,高澜股份,专用机械
300500.SZ,300500,启迪设计,建筑工程
300501.SZ,300501,海顺新材,广告包装
300502.SZ,300502,新易盛,通信设备
300503.SZ,300503,昊志机电,机床制造
300504.SZ,300504,天邑股份,通信设备
300505.SZ,300505,川金诺,农药化肥
300506.SZ,300506,名家汇,建筑工程
300507.SZ,300507,苏奥传感,汽车配件
300508.SZ,300508,维宏股份,软件服务
300509.SZ,300509,新美星,专用机械
300510.SZ,300510,金冠股份,电气设备
300511.SZ,300511,雪榕生物,种植业
300512.SZ,300512,中亚股份,专用机械
300513.SZ,300513,恒实科技,软件服务
300514.SZ,300514,友讯达,电器仪表
300515.SZ,300515,三德科技,电器仪表
300516.SZ,300516,久之洋,电器仪表
300517.SZ,300517,海波重科,建筑工程
300518.SZ,300518,新迅达,互联网
300519.SZ,300519,新光药业,中成药
300520.SZ,300520,科大国创,软件服务
300521.SZ,300521,爱司凯,专用机械
300522.SZ,300522,世名科技,染料涂料
300523.SZ,300523,辰安科技,软件服务
300525.SZ,300525,博思软件,软件服务
300527.SZ,300527,中船应急,专用机械
300528.SZ,300528,幸福蓝海,影视音像
300529.SZ,300529,健帆生物,医疗保健
300530.SZ,300530,领湃科技,电气设备
300531.SZ,300531,优博讯,通信设备
300532.SZ,300532,今天国际,软件服务
300533.SZ,300533,冰川网络,互联网
300534.SZ,300534,陇神戎发,中成药
300535.SZ,300535,达威股份,化工原料
300536.SZ,300536,农尚环境,建筑工程
300537.SZ,300537,广信材料,染料涂料
300538.SZ,300538,同益股份,塑料
300539.SZ,300539,横河精密,塑料
300540.SZ,300540,蜀道装备,专用机械
300541.SZ,300541,先进数通,软件服务
300542.SZ,300542,新晨科技,软件服务
300543.SZ,300543,朗科智能,元器件
300545.SZ,300545,联得装备,专用机械
300546.SZ,300546,雄帝科技,IT设备
300547.SZ,300547,川环科技,汽车配件
300548.SZ,300548,博创科技,通信设备
300549.SZ,300549,优德精密,专用机械
300550.SZ,300550,和仁科技,软件服务
300551.SZ,300551,古鳌科技,软件服务
300552.SZ,300552,万集科技,IT设备
300553.SZ,300553,集智股份,电器仪表
300554.SZ,300554,三超新材,矿物制品
300555.SZ,300555,ST路通,通信设备
300556.SZ,300556,丝路视觉,软件服务
300557.SZ,300557,理工光科,电器仪表
300558.SZ,300558,贝达药业,化学制药
300559.SZ,300559,佳发教育,软件服务
300560.SZ,300560,中富通,通信设备
300561.SZ,300561,汇金科技,软件服务
300562.SZ,300562,乐心医疗,医疗保健
300563.SZ,300563,神宇股份,通信设备
300564.SZ,300564,筑博设计,建筑工程
300565.SZ,300565,科信技术,通信设备
300566.SZ,300566,激智科技,元器件
300567.SZ,300567,精测电子,电器仪表
300568.SZ,300568,星源材质,化工原料
300569.SZ,300569,天能重工,电气设备
300570.SZ,300570,太辰光,通信设备
300571.SZ,300571,平治信息,互联网
300572.SZ,300572,安车检测,电器仪表
300573.SZ,300573,兴齐眼药,化学制药
300575.SZ,300575,中旗股份,农药化肥
300576.SZ,300576,容大感光,染料涂料
300577.SZ,300577,开润股份,纺织
300578.SZ,300578,会畅通讯,通信设备
300579.SZ,300579,数字认证,软件服务
300580.SZ,300580,贝斯特,汽车配件
300581.SZ,300581,晨曦航空,航空
300582.SZ,300582,英飞特,元器件
300583.SZ,300583,赛托生物,化学制药
300584.SZ,300584,海辰药业,化学制药
300585.SZ,300585,奥联电子,汽车配件
300586.SZ,300586,美联新材,化工原料
300587.SZ,300587,天铁股份,橡胶
300588.SZ,300588,熙菱信息,软件服务
300589.SZ,300589,江龙船艇,船舶
300590.SZ,300590,移为通信,通信设备
300591.SZ,300591,万里马,服饰
300592.SZ,300592,华凯易佰,互联网
300593.SZ,300593,新雷能,电气设备
300594.SZ,300594,朗进科技,运输设备
300595.SZ,300595,欧普康视,医疗保健
300596.SZ,300596,利安隆,化工原料
300597.SZ,300597,吉大通信,通信设备
300598.SZ,300598,诚迈科技,软件服务
300599.SZ,300599,雄塑科技,塑料
300600.SZ,300600,国瑞科技,船舶
300601.SZ,300601,康泰生物,生物制药
300602.SZ,300602,飞荣达,元器件
300603.SZ,300603,立昂技术,通信设备
300604.SZ,300604,长川科技,半导体
300605.SZ,300605,恒锋信息,软件服务
300606.SZ,300606,金太阳,机械基件
300607.SZ,300607,拓斯达,专用机械
300608.SZ,300608,思特奇,软件服务
300609.SZ,300609,汇纳科技,软件服务
300610.SZ,300610,晨化股份,化工原料
300611.SZ,300611,美力科技,汽车配件
300612.SZ,300612,宣亚国际,广告包装
300613.SZ,300613,富瀚微,半导体
300614.SZ,300614,百川畅银,环境保护
300615.SZ,300615,欣天科技,通信设备
300616.SZ,300616,尚品宅配,家居用品
300617.SZ,300617,安靠智电,电气设备
300618.SZ,300618,寒锐钴业,小金属
300619.SZ,300619,金银河,专用机械
300620.SZ,300620,光库科技,通信设备
300621.SZ,300621,维业股份,装修装饰
300622.SZ,300622,博士眼镜,其他商业
300623.SZ,300623,捷捷微电,半导体
300624.SZ,300624,万兴科技,软件服务
300625.SZ,300625,三雄极光,家用电器
300626.SZ,300626,华瑞股份,电气设备
300627.SZ,300627,华测导航,通信设备
300628.SZ,300628,亿联网络,通信设备
300629.SZ,300629,新劲刚,元器件
300630.SZ,300630,普利制药,化学制药
300631.SZ,300631,久吾高科,水务
300632.SZ,300632,光莆股份,半导体
300633.SZ,300633,开立医疗,医疗保健
300634.SZ,300634,彩讯股份,软件服务
300635.SZ,300635,中达安,建筑工程
300636.SZ,300636,同和药业,化学制药
300637.SZ,300637,扬帆新材,化工原料
300638.SZ,300638,广和通,通信设备
300639.SZ,300639,凯普生物,医疗保健
300640.SZ,300640,德艺文创,家居用品
300641.SZ,300641,正丹股份,化工原料
300642.SZ,300642,透景生命,医疗保健
300643.SZ,300643,万通智控,汽车配件
300644.SZ,300644,南京聚隆,塑料
300645.SZ,300645,正元智慧,软件服务
300647.SZ,300647,超频三,元器件
300648.SZ,300648,星云股份,电气设备
300649.SZ,300649,杭州园林,建筑工程
300650.SZ,300650,太龙股份,元器件
300651.SZ,300651,金陵体育,文教休闲
300652.SZ,300652,雷迪克,汽车配件
300653.SZ,300653,正海生物,医疗保健
300654.SZ,300654,世纪天鸿,出版业
300655.SZ,300655,晶瑞电材,半导体
300656.SZ,300656,民德电子,IT设备
300657.SZ,300657,弘信电子,元器件
300658.SZ,300658,延江股份,纺织
300659.SZ,300659,中孚信息,软件服务
300660.SZ,300660,江苏雷利,电气设备
300661.SZ,300661,圣邦股份,半导体
300662.SZ,300662,科锐国际,文教休闲
300663.SZ,300663,科蓝软件,软件服务
300664.SZ,300664,鹏鹞环保,环境保护
300665.SZ,300665,飞鹿股份,染料涂料
300666.SZ,300666,江丰电子,半导体
300667.SZ,300667,必创科技,电器仪表
300668.SZ,300668,杰恩设计,装修装饰
300669.SZ,300669,沪宁股份,运输设备
300670.SZ,300670,大烨智能,电气设备
300671.SZ,300671,富满微,半导体
300672.SZ,300672,国科微,半导体
300673.SZ,300673,佩蒂股份,饲料
300674.SZ,300674,宇信科技,软件服务
300675.SZ,300675,建科院,建筑工程
300676.SZ,300676,华大基因,医疗保健
300677.SZ,300677,英科医疗,医疗保健
300678.SZ,300678,中科信息,软件服务
300679.SZ,300679,电连技术,元器件
300680.SZ,300680,隆盛科技,汽车配件
300681.SZ,300681,英搏尔,汽车配件
300682.SZ,300682,朗新集团,软件服务
300683.SZ,300683,海特生物,生物制药
300684.SZ,300684,中石科技,元器件
300685.SZ,300685,艾德生物,医疗保健
300686.SZ,300686,智动力,元器件
300687.SZ,300687,赛意信息,软件服务
300688.SZ,300688,创业黑马,文教休闲
300689.SZ,300689,澄天伟业,通信设备
300690.SZ,300690,双一科技,电气设备
300691.SZ,300691,联合光电,元器件
300692.SZ,300692,中环环保,环境保护
300693.SZ,300693,盛弘股份,电气设备
300694.SZ,300694,蠡湖股份,汽车配件
300695.SZ,300695,兆丰股份,汽车配件
300696.SZ,300696,爱乐达,航空
300697.SZ,300697,电工合金,铜
300698.SZ,300698,万马科技,通信设备
300699.SZ,300699,光威复材,化纤
300700.SZ,300700,岱勒新材,矿物制品
300701.SZ,300701,森霸传感,元器件
300702.SZ,300702,天宇股份,化学制药
300703.SZ,300703,创源股份,文教休闲
300705.SZ,300705,九典制药,化学制药
300706.SZ,300706,阿石创,元器件
300707.SZ,300707,威唐工业,专用机械
300708.SZ,300708,聚灿光电,半导体
300709.SZ,300709,精研科技,元器件
300710.SZ,300710,万隆光电,通信设备
300711.SZ,300711,广哈通信,通信设备
300712.SZ,300712,永福股份,建筑工程
300713.SZ,300713,英可瑞,电气设备
300715.SZ,300715,凯伦股份,其他建材
300716.SZ,300716,泉为科技,塑料
300717.SZ,300717,华信新材,塑料
300718.SZ,300718,长盛轴承,机械基件
300719.SZ,300719,安达维尔,航空
300720.SZ,300720,海川智能,电器仪表
300721.SZ,300721,怡达股份,化工原料
300722.SZ,300722,新余国科,航空
300723.SZ,300723,一品红,化学制药
300724.SZ,300724,捷佳伟创,专用机械
300725.SZ,300725,药石科技,化学制药
300726.SZ,300726,宏达电子,元器件
300727.SZ,300727,润禾材料,化工原料
300729.SZ,300729,乐歌股份,家居用品
300730.SZ,300730,科创信息,软件服务
300731.SZ,300731,科创新源,橡胶
300732.SZ,300732,设研院,建筑工程
300733.SZ,300733,西菱动力,汽车配件
300735.SZ,300735,光弘科技,元器件
300736.SZ,300736,百邦科技,通信设备
300737.SZ,300737,科顺股份,其他建材
300738.SZ,300738,奥飞数据,软件服务
300739.SZ,300739,明阳电路,元器件
300740.SZ,300740,水羊股份,日用化工
300741.SZ,300741,华宝股份,食品
300742.SZ,300742,*ST越博,汽车配件
300743.SZ,300743,天地数码,IT设备
300745.SZ,300745,欣锐科技,汽车配件
300746.SZ,300746,汉嘉设计,建筑工程
300747.SZ,300747,锐科激光,专用机械
300748.SZ,300748,金力永磁,矿物制品
300749.SZ,300749,顶固集创,家居用品
300750.SZ,300750,宁德时代,电气设备
300751.SZ,300751,迈为股份,专用机械
300752.SZ,300752,隆利科技,元器件
300753.SZ,300753,爱朋医疗,医疗保健
300755.SZ,300755,华致酒行,其他商业
300756.SZ,300756,金马游乐,旅游服务
300757.SZ,300757,罗博特科,专用机械
300758.SZ,300758,七彩化学,染料涂料
300759.SZ,300759,康龙化成,化学制药
300760.SZ,300760,迈瑞医疗,医疗保健
300761.SZ,300761,立华股份,农业综合
300762.SZ,300762,上海瀚讯,通信设备
300763.SZ,300763,锦浪科技,电气设备
300765.SZ,300765,新诺威,食品
300766.SZ,300766,每日互动,互联网
300767.SZ,300767,震安科技,橡胶
300768.SZ,300768,迪普科技,软件服务
300769.SZ,300769,德方纳米,化工原料
300770.SZ,300770,新媒股份,影视音像
300771.SZ,300771,智莱科技,IT设备
300772.SZ,300772,运达股份,电气设备
300773.SZ,300773,拉卡拉,软件服务
300774.SZ,300774,倍杰特,环境保护
300775.SZ,300775,三角防务,航空
300776.SZ,300776,帝尔激光,专用机械
300777.SZ,300777,中简科技,化纤
300778.SZ,300778,新城市,建筑工程
300779.SZ,300779,惠城环保,环境保护
300780.SZ,300780,德恩精工,机械基件
300781.SZ,300781,因赛集团,广告包装
300782.SZ,300782,卓胜微,半导体
300783.SZ,300783,三只松鼠,食品
300785.SZ,300785,值得买,互联网
300786.SZ,300786,国林科技,环境保护
300787.SZ,300787,海能实业,元器件
300788.SZ,300788,中信出版,出版业
300789.SZ,300789,唐源电气,软件服务
300790.SZ,300790,宇瞳光学,元器件
300791.SZ,300791,仙乐健康,医疗保健
300792.SZ,300792,壹网壹创,互联网
300793.SZ,300793,佳禾智能,IT设备
